report_date,Diagnosis,diagnosis_count
2021-06-19,Vertigo,1
2021-06-19,Asthma,1
2021-06-20,Viral Infection,2
2021-06-20,Dermatitis,2
2021-06-20,Sciatica,1
2021-06-20,Angina,1
2021-06-21,Migraine,2
2021-06-21,Arthritis,2
2021-06-21,Asthma,2
2021-06-21,Bronchitis,1
2021-06-21,Angina,1
2021-06-22,Dermatitis,3
2021-06-22,Asthma,3
2021-06-22,Sciatica,2
2021-06-22,Arthritis,2
2021-06-22,Angina,1
2021-06-22,Bronchitis,1
2021-06-23,Viral Infection,3
2021-06-23,Vertigo,1
2021-06-23,Dermatitis,1
2021-06-23,Asthma,1
2021-06-23,Arthritis,1
2021-06-23,Migraine,1
2021-06-24,Angina,2
2021-06-24,Sciatica,1
2021-06-24,Gastritis,1
2021-06-24,Viral Infection,1
2021-06-24,Arthritis,1
2021-06-24,Dermatitis,1
2021-06-24,Vertigo,1
2021-06-25,Sciatica,1
2021-06-25,Asthma,1
2021-06-25,Bronchitis,1
2021-06-25,Viral Infection,1
2021-06-25,Gastritis,1
2021-06-25,Migraine,1
2021-06-25,Dermatitis,1
2021-06-25,Vertigo,1
2021-06-26,Viral Infection,3
2021-06-26,Angina,1
2021-06-26,Migraine,1
2021-06-26,Vertigo,1
2021-06-26,Bronchitis,1
2021-06-27,Vertigo,2
2021-06-27,Sciatica,2
2021-06-27,Dermatitis,1
2021-06-27,Gastritis,1
2021-06-27,Arthritis,1
2021-06-27,Angina,1
2021-06-28,Vertigo,2
2021-06-28,Arthritis,2
2021-06-28,Migraine,1
2021-07-01,Vertigo,2
2021-07-01,Arthritis,2
2021-07-01,Angina,2
2021-07-01,Asthma,2
2021-07-01,Dermatitis,1
2021-07-01,Migraine,1
2021-07-01,Bronchitis,1
2021-07-01,Sciatica,1
2021-07-02,Bronchitis,2
2021-07-02,Asthma,1
2021-07-02,Gastritis,1
2021-07-02,Vertigo,1
2021-07-02,Migraine,1
2021-07-02,Arthritis,1
2021-07-02,Viral Infection,1
2021-07-02,Sciatica,1
2021-07-03,Dermatitis,3
2021-07-03,Angina,2
2021-07-03,Arthritis,2
2021-07-03,Migraine,1
2021-07-03,Gastritis,1
2021-07-03,Vertigo,1
2021-07-04,Sciatica,3
2021-07-04,Asthma,2
2021-07-04,Angina,1
2021-07-04,Gastritis,1
2021-07-04,Migraine,1
2021-07-05,Gastritis,3
2021-07-05,Viral Infection,2
2021-07-05,Sciatica,2
2021-07-05,Arthritis,1
2021-07-05,Migraine,1
2021-07-05,Dermatitis,1
2021-07-05,Vertigo,1
2021-07-05,Asthma,1
2021-07-06,Dermatitis,2
2021-07-06,Vertigo,2
2021-07-06,Migraine,1
2021-07-06,Angina,1
2021-07-06,Viral Infection,1
2021-07-06,Gastritis,1
2021-07-07,Bronchitis,3
2021-07-07,Gastritis,2
2021-07-07,Dermatitis,2
2021-07-07,Viral Infection,1
2021-07-07,Angina,1
2021-07-07,Vertigo,1
2021-07-08,Viral Infection,3
2021-07-08,Sciatica,3
2021-07-08,Angina,2
2021-07-08,Bronchitis,2
2021-07-08,Arthritis,1
2021-07-08,Vertigo,1
2021-07-08,Asthma,1
2021-07-09,Sciatica,2
2021-07-09,Arthritis,1
2021-07-09,Angina,1
2021-07-09,Gastritis,1
2021-07-09,Dermatitis,1
2021-07-10,Arthritis,3
2021-07-10,Vertigo,2
2021-07-10,Angina,2
2021-07-10,Sciatica,1
2021-07-10,Asthma,1
2021-07-10,Dermatitis,1
2021-07-11,Bronchitis,2
2021-07-11,Vertigo,2
2021-07-11,Dermatitis,1
2021-07-11,Arthritis,1
2021-07-11,Migraine,1
2021-07-12,Gastritis,4
2021-07-12,Vertigo,3
2021-07-12,Arthritis,2
2021-07-12,Sciatica,1
2021-07-12,Angina,1
2021-07-12,Viral Infection,1
2021-07-13,Viral Infection,3
2021-07-13,Sciatica,2
2021-07-13,Angina,2
2021-07-13,Bronchitis,1
2021-07-13,Gastritis,1
2021-07-13,Dermatitis,1
2021-07-13,Arthritis,1
2021-07-13,Vertigo,1
2021-07-14,Bronchitis,2
2021-07-14,Gastritis,2
2021-07-14,Arthritis,1
2021-07-14,Vertigo,1
2021-07-14,Viral Infection,1
2021-07-15,Angina,2
2021-07-15,Migraine,2
2021-07-15,Bronchitis,2
2021-07-15,Vertigo,2
2021-07-15,Arthritis,1
2021-07-15,Gastritis,1
2021-07-16,Arthritis,2
2021-07-16,Bronchitis,2
2021-07-16,Vertigo,2
2021-07-16,Gastritis,1
2021-07-16,Angina,1
2021-07-17,Angina,3
2021-07-17,Arthritis,2
2021-07-17,Sciatica,1
2021-07-17,Dermatitis,1
2021-07-17,Vertigo,1
2021-07-18,Asthma,4
2021-07-18,Dermatitis,3
2021-07-18,Viral Infection,1
2021-07-18,Bronchitis,1
2021-07-18,Angina,1
2021-07-18,Migraine,1
2021-07-18,Vertigo,1
2021-07-19,Arthritis,2
2021-07-19,Dermatitis,1
2021-07-19,Angina,1
2021-07-19,Migraine,1
2021-07-20,Arthritis,2
2021-07-20,Asthma,2
2021-07-20,Dermatitis,2
2021-07-20,Migraine,1
2021-07-20,Viral Infection,1
2021-07-20,Vertigo,1
2021-07-21,Viral Infection,4
2021-07-21,Sciatica,2
2021-07-21,Gastritis,1
2021-07-21,Asthma,1
2021-07-22,Gastritis,2
2021-07-22,Sciatica,2
2021-07-22,Dermatitis,1
2021-07-22,Angina,1
2021-07-22,Migraine,1
2021-07-22,Arthritis,1
2021-07-22,Bronchitis,1
2021-07-22,Vertigo,1
2021-07-23,Angina,2
2021-07-23,Sciatica,2
2021-07-23,Vertigo,2
2021-07-23,Gastritis,1
2021-07-23,Migraine,1
2021-07-23,Arthritis,1
2021-07-23,Viral Infection,1
2021-07-24,Migraine,3
2021-07-24,Asthma,2
2021-07-24,Gastritis,1
2021-07-24,Angina,1
2021-07-24,Sciatica,1
2021-07-25,Angina,1
2021-07-25,Migraine,1
2021-07-25,Sciatica,1
2021-07-26,Vertigo,4
2021-07-26,Gastritis,3
2021-07-26,Bronchitis,3
2021-07-26,Migraine,2
2021-07-26,Dermatitis,1
2021-07-26,Sciatica,1
2021-07-26,Arthritis,1
2021-07-26,Asthma,1
2021-07-27,Asthma,3
2021-07-27,Arthritis,2
2021-07-27,Angina,1
2021-07-27,Dermatitis,1
2021-07-27,Bronchitis,1
2021-07-27,Gastritis,1
2021-07-27,Sciatica,1
2021-07-27,Viral Infection,1
2021-07-28,Viral Infection,3
2021-07-28,Bronchitis,2
2021-07-28,Angina,1
2021-07-28,Vertigo,1
2021-07-28,Migraine,1
2021-07-28,Arthritis,1
2021-07-28,Asthma,1
2021-08-01,Dermatitis,2
2021-08-01,Vertigo,2
2021-08-01,Sciatica,2
2021-08-01,Bronchitis,1
2021-08-01,Gastritis,1
2021-08-01,Migraine,1
2021-08-01,Asthma,1
2021-08-01,Arthritis,1
2021-08-02,Sciatica,2
2021-08-02,Vertigo,1
2021-08-02,Asthma,1
2021-08-02,Viral Infection,1
2021-08-03,Angina,2
2021-08-03,Gastritis,1
2021-08-03,Bronchitis,1
2021-08-03,Migraine,1
2021-08-03,Arthritis,1
2021-08-03,Sciatica,1
2021-08-04,Viral Infection,3
2021-08-04,Sciatica,3
2021-08-04,Migraine,1
2021-08-04,Asthma,1
2021-08-04,Gastritis,1
2021-08-04,Dermatitis,1
2021-08-05,Gastritis,2
2021-08-05,Viral Infection,1
2021-08-05,Asthma,1
2021-08-05,Vertigo,1
2021-08-06,Bronchitis,3
2021-08-06,Migraine,2
2021-08-06,Arthritis,2
2021-08-06,Asthma,1
2021-08-06,Sciatica,1
2021-08-07,Angina,3
2021-08-07,Gastritis,3
2021-08-07,Sciatica,2
2021-08-07,Arthritis,1
2021-08-07,Asthma,1
2021-08-08,Arthritis,2
2021-08-08,Migraine,2
2021-08-08,Asthma,2
2021-08-08,Angina,2
2021-08-08,Bronchitis,1
2021-08-08,Gastritis,1
2021-08-08,Dermatitis,1
2021-08-09,Migraine,4
2021-08-09,Asthma,3
2021-08-09,Sciatica,1
2021-08-09,Arthritis,1
2021-08-09,Dermatitis,1
2021-08-09,Angina,1
2021-08-10,Asthma,3
2021-08-10,Sciatica,2
2021-08-10,Arthritis,2
2021-08-10,Gastritis,2
2021-08-10,Bronchitis,1
2021-08-10,Vertigo,1
2021-08-11,Viral Infection,3
2021-08-11,Bronchitis,2
2021-08-11,Vertigo,1
2021-08-11,Dermatitis,1
2021-08-11,Angina,1
2021-08-12,Bronchitis,3
2021-08-12,Asthma,3
2021-08-12,Angina,3
2021-08-12,Migraine,2
2021-08-12,Gastritis,2
2021-08-12,Dermatitis,2
2021-08-13,Bronchitis,4
2021-08-13,Vertigo,3
2021-08-13,Sciatica,2
2021-08-13,Gastritis,2
2021-08-13,Migraine,2
2021-08-13,Viral Infection,1
2021-08-13,Dermatitis,1
2021-08-14,Migraine,3
2021-08-14,Asthma,2
2021-08-14,Viral Infection,1
2021-08-14,Arthritis,1
2021-08-14,Vertigo,1
2021-08-14,Bronchitis,1
2021-08-15,Vertigo,2
2021-08-15,Angina,1
2021-08-15,Dermatitis,1
2021-08-15,Asthma,1
2021-08-15,Gastritis,1
2021-08-15,Arthritis,1
2021-08-16,Dermatitis,3
2021-08-16,Angina,2
2021-08-16,Migraine,2
2021-08-16,Viral Infection,1
2021-08-16,Gastritis,1
2021-08-16,Bronchitis,1
2021-08-17,Gastritis,3
2021-08-17,Vertigo,2
2021-08-17,Dermatitis,2
2021-08-17,Bronchitis,2
2021-08-17,Angina,1
2021-08-17,Viral Infection,1
2021-08-17,Sciatica,1
2021-08-18,Sciatica,3
2021-08-18,Dermatitis,3
2021-08-18,Viral Infection,1
2021-08-18,Asthma,1
2021-08-18,Bronchitis,1
2021-08-18,Migraine,1
2021-08-19,Arthritis,3
2021-08-19,Dermatitis,2
2021-08-19,Bronchitis,2
2021-08-19,Asthma,1
2021-08-19,Angina,1
2021-08-19,Viral Infection,1
2021-08-19,Migraine,1
2021-08-20,Dermatitis,2
2021-08-20,Angina,2
2021-08-20,Bronchitis,1
2021-08-20,Sciatica,1
2021-08-20,Viral Infection,1
2021-08-20,Arthritis,1
2021-08-21,Bronchitis,2
2021-08-21,Dermatitis,1
2021-08-21,Sciatica,1
2021-08-21,Angina,1
2021-08-21,Viral Infection,1
2021-08-22,Sciatica,2
2021-08-22,Gastritis,1
2021-08-22,Viral Infection,1
2021-08-22,Arthritis,1
2021-08-22,Migraine,1
2021-08-22,Asthma,1
2021-08-23,Gastritis,3
2021-08-23,Angina,3
2021-08-23,Sciatica,2
2021-08-23,Dermatitis,1
2021-08-23,Viral Infection,1
2021-08-23,Bronchitis,1
2021-08-23,Arthritis,1
2021-08-23,Migraine,1
2021-08-23,Asthma,1
2021-08-24,Bronchitis,3
2021-08-24,Gastritis,1
2021-08-24,Viral Infection,1
2021-08-24,Migraine,1
2021-08-25,Sciatica,2
2021-08-25,Asthma,1
2021-08-25,Vertigo,1
2021-08-25,Dermatitis,1
2021-08-25,Gastritis,1
2021-08-25,Bronchitis,1
2021-08-25,Migraine,1
2021-08-25,Arthritis,1
2021-08-26,Vertigo,3
2021-08-26,Migraine,3
2021-08-26,Viral Infection,2
2021-08-26,Bronchitis,2
2021-08-27,Dermatitis,2
2021-08-27,Sciatica,1
2021-08-27,Bronchitis,1
2021-08-27,Arthritis,1
2021-08-27,Viral Infection,1
2021-08-28,Angina,3
2021-08-28,Dermatitis,2
2021-08-28,Arthritis,2
2021-08-28,Asthma,1
2021-08-28,Vertigo,1
2021-08-28,Gastritis,1
2021-08-28,Sciatica,1
2021-08-28,Bronchitis,1
2021-08-28,Viral Infection,1
2021-09-01,Bronchitis,4
2021-09-01,Viral Infection,3
2021-09-01,Dermatitis,2
2021-09-01,Sciatica,2
2021-09-02,Asthma,3
2021-09-02,Dermatitis,2
2021-09-02,Migraine,2
2021-09-02,Vertigo,1
2021-09-02,Gastritis,1
2021-09-02,Arthritis,1
2021-09-02,Viral Infection,1
2021-09-02,Sciatica,1
2021-09-03,Asthma,3
2021-09-03,Arthritis,3
2021-09-03,Angina,3
2021-09-03,Viral Infection,2
2021-09-03,Gastritis,2
2021-09-03,Bronchitis,1
2021-09-03,Migraine,1
2021-09-03,Dermatitis,1
2021-09-04,Sciatica,3
2021-09-04,Asthma,2
2021-09-04,Arthritis,2
2021-09-04,Vertigo,2
2021-09-04,Viral Infection,1
2021-09-04,Migraine,1
2021-09-04,Angina,1
2021-09-05,Gastritis,3
2021-09-05,Migraine,2
2021-09-05,Vertigo,2
2021-09-05,Arthritis,1
2021-09-05,Bronchitis,1
2021-09-05,Dermatitis,1
2021-09-05,Sciatica,1
2021-09-06,Migraine,2
2021-09-06,Gastritis,2
2021-09-06,Arthritis,2
2021-09-06,Sciatica,1
2021-09-06,Angina,1
2021-09-06,Vertigo,1
2021-09-06,Asthma,1
2021-09-06,Bronchitis,1
2021-09-07,Dermatitis,4
2021-09-07,Gastritis,2
2021-09-07,Viral Infection,2
2021-09-07,Vertigo,1
2021-09-07,Migraine,1
2021-09-08,Vertigo,3
2021-09-08,Asthma,2
2021-09-08,Sciatica,2
2021-09-08,Bronchitis,2
2021-09-08,Dermatitis,1
2021-09-08,Arthritis,1
2021-09-08,Migraine,1
2021-09-09,Gastritis,2
2021-09-09,Arthritis,2
2021-09-09,Angina,1
2021-09-09,Bronchitis,1
2021-09-09,Viral Infection,1
2021-09-09,Sciatica,1
2021-09-10,Viral Infection,3
2021-09-10,Asthma,2
2021-09-10,Migraine,1
2021-09-10,Angina,1
2021-09-10,Dermatitis,1
2021-09-10,Gastritis,1
2021-09-10,Arthritis,1
2021-09-10,Bronchitis,1
2021-09-11,Viral Infection,2
2021-09-11,Migraine,1
2021-09-11,Asthma,1
2021-09-11,Dermatitis,1
2021-09-11,Angina,1
2021-09-11,Gastritis,1
2021-09-11,Bronchitis,1
2021-09-12,Asthma,3
2021-09-12,Vertigo,3
2021-09-12,Dermatitis,2
2021-09-12,Arthritis,2
2021-09-12,Bronchitis,1
2021-09-12,Viral Infection,1
2021-09-12,Gastritis,1
2021-09-12,Angina,1
2021-09-13,Viral Infection,2
2021-09-13,Gastritis,2
2021-09-13,Bronchitis,1
2021-09-13,Vertigo,1
2021-09-13,Dermatitis,1
2021-09-13,Angina,1
2021-09-14,Bronchitis,2
2021-09-14,Gastritis,2
2021-09-14,Sciatica,2
2021-09-14,Arthritis,1
2021-09-14,Dermatitis,1
2021-09-14,Viral Infection,1
2021-09-14,Migraine,1
2021-09-14,Asthma,1
2021-09-15,Bronchitis,2
2021-09-15,Viral Infection,2
2021-09-15,Angina,2
2021-09-15,Arthritis,1
2021-09-15,Asthma,1
2021-09-15,Dermatitis,1
2021-09-16,Dermatitis,3
2021-09-16,Viral Infection,3
2021-09-16,Gastritis,1
2021-09-16,Angina,1
2021-09-16,Sciatica,1
2021-09-16,Bronchitis,1
2021-09-17,Migraine,3
2021-09-17,Vertigo,2
2021-09-17,Viral Infection,1
2021-09-17,Angina,1
2021-09-17,Sciatica,1
2021-09-18,Viral Infection,2
2021-09-18,Arthritis,2
2021-09-18,Bronchitis,2
2021-09-18,Dermatitis,1
2021-09-18,Sciatica,1
2021-09-19,Sciatica,3
2021-09-19,Dermatitis,3
2021-09-19,Viral Infection,3
2021-09-19,Vertigo,2
2021-09-19,Bronchitis,1
2021-09-19,Migraine,1
2021-09-19,Asthma,1
2021-09-19,Angina,1
2021-09-20,Asthma,3
2021-09-20,Dermatitis,1
2021-09-20,Sciatica,1
2021-09-21,Vertigo,3
2021-09-21,Sciatica,1
2021-09-22,Bronchitis,2
2021-09-22,Arthritis,2
2021-09-22,Dermatitis,2
2021-09-22,Vertigo,2
2021-09-22,Migraine,1
2021-09-22,Asthma,1
2021-09-22,Gastritis,1
2021-09-22,Angina,1
2021-09-22,Sciatica,1
2021-09-22,Viral Infection,1
2021-09-23,Vertigo,2
2021-09-23,Angina,2
2021-09-23,Sciatica,2
2021-09-23,Viral Infection,1
2021-09-23,Arthritis,1
2021-09-23,Migraine,1
2021-09-24,Viral Infection,3
2021-09-24,Migraine,3
2021-09-24,Angina,1
2021-09-24,Gastritis,1
2021-09-24,Sciatica,1
2021-09-24,Vertigo,1
2021-09-25,Sciatica,3
2021-09-25,Dermatitis,3
2021-09-25,Arthritis,3
2021-09-25,Migraine,2
2021-09-25,Gastritis,1
2021-09-25,Vertigo,1
2021-09-25,Asthma,1
2021-09-25,Bronchitis,1
2021-09-26,Bronchitis,2
2021-09-26,Angina,1
2021-09-26,Vertigo,1
2021-09-26,Dermatitis,1
2021-09-26,Asthma,1
2021-09-26,Arthritis,1
2021-09-26,Migraine,1
2021-09-27,Bronchitis,2
2021-09-27,Gastritis,1
2021-09-27,Sciatica,1
2021-09-27,Vertigo,1
2021-09-27,Migraine,1
2021-09-27,Asthma,1
2021-09-28,Dermatitis,2
2021-09-28,Viral Infection,2
2021-09-28,Arthritis,1
2021-09-28,Migraine,1
2021-09-28,Sciatica,1
2021-10-01,Sciatica,3
2021-10-01,Gastritis,2
2021-10-01,Angina,1
2021-10-01,Migraine,1
2021-10-01,Asthma,1
2021-10-02,Dermatitis,3
2021-10-02,Gastritis,2
2021-10-02,Asthma,2
2021-10-03,Arthritis,3
2021-10-03,Dermatitis,1
2021-10-03,Bronchitis,1
2021-10-03,Angina,1
2021-10-03,Migraine,1
2021-10-03,Gastritis,1
2021-10-03,Asthma,1
2021-10-03,Viral Infection,1
2021-10-03,Sciatica,1
2021-10-03,Vertigo,1
2021-10-04,Viral Infection,2
2021-10-04,Sciatica,2
2021-10-04,Vertigo,2
2021-10-04,Gastritis,1
2021-10-05,Viral Infection,2
2021-10-05,Migraine,2
2021-10-05,Gastritis,1
2021-10-05,Angina,1
2021-10-05,Bronchitis,1
2021-10-05,Arthritis,1
2021-10-05,Sciatica,1
2021-10-06,Gastritis,3
2021-10-06,Viral Infection,1
2021-10-07,Migraine,2
2021-10-07,Viral Infection,1
2021-10-07,Angina,1
2021-10-07,Sciatica,1
2021-10-08,Asthma,3
2021-10-08,Vertigo,2
2021-10-08,Viral Infection,1
2021-10-08,Gastritis,1
2021-10-08,Dermatitis,1
2021-10-08,Arthritis,1
2021-10-08,Bronchitis,1
2021-10-08,Migraine,1
2021-10-09,Bronchitis,2
2021-10-09,Arthritis,1
2021-10-10,Dermatitis,2
2021-10-10,Sciatica,1
2021-10-10,Vertigo,1
2021-10-10,Bronchitis,1
2021-10-10,Migraine,1
2021-10-10,Angina,1
2021-10-11,Vertigo,2
2021-10-11,Asthma,2
2021-10-11,Migraine,2
2021-10-11,Dermatitis,2
2021-10-11,Sciatica,1
2021-10-12,Viral Infection,2
2021-10-12,Gastritis,1
2021-10-12,Sciatica,1
2021-10-12,Dermatitis,1
2021-10-12,Vertigo,1
2021-10-13,Gastritis,4
2021-10-13,Angina,2
2021-10-13,Bronchitis,2
2021-10-13,Asthma,2
2021-10-13,Arthritis,2
2021-10-13,Viral Infection,1
2021-10-13,Vertigo,1
2021-10-14,Bronchitis,3
2021-10-14,Vertigo,3
2021-10-14,Angina,1
2021-10-14,Gastritis,1
2021-10-14,Viral Infection,1
2021-10-14,Dermatitis,1
2021-10-14,Sciatica,1
2021-10-15,Bronchitis,1
2021-10-15,Angina,1
2021-10-15,Gastritis,1
2021-10-15,Sciatica,1
2021-10-15,Dermatitis,1
2021-10-16,Angina,2
2021-10-16,Bronchitis,2
2021-10-16,Sciatica,2
2021-10-16,Asthma,1
2021-10-16,Arthritis,1
2021-10-17,Asthma,2
2021-10-17,Sciatica,2
2021-10-17,Migraine,1
2021-10-17,Angina,1
2021-10-17,Vertigo,1
2021-10-17,Gastritis,1
2021-10-17,Arthritis,1
2021-10-18,Vertigo,4
2021-10-18,Bronchitis,3
2021-10-18,Viral Infection,3
2021-10-18,Dermatitis,2
2021-10-18,Gastritis,1
2021-10-18,Sciatica,1
2021-10-18,Arthritis,1
2021-10-19,Migraine,3
2021-10-19,Vertigo,2
2021-10-19,Bronchitis,1
2021-10-19,Gastritis,1
2021-10-19,Sciatica,1
2021-10-19,Asthma,1
2021-10-19,Viral Infection,1
2021-10-19,Arthritis,1
2021-10-20,Gastritis,4
2021-10-20,Bronchitis,2
2021-10-20,Sciatica,2
2021-10-20,Asthma,2
2021-10-20,Arthritis,2
2021-10-20,Migraine,1
2021-10-20,Angina,1
2021-10-20,Viral Infection,1
2021-10-20,Vertigo,1
2021-10-21,Sciatica,2
2021-10-21,Asthma,2
2021-10-21,Arthritis,1
2021-10-21,Bronchitis,1
2021-10-21,Vertigo,1
2021-10-21,Migraine,1
2021-10-21,Gastritis,1
2021-10-21,Dermatitis,1
2021-10-21,Viral Infection,1
2021-10-22,Bronchitis,2
2021-10-22,Migraine,2
2021-10-22,Sciatica,2
2021-10-22,Viral Infection,2
2021-10-22,Vertigo,1
2021-10-22,Gastritis,1
2021-10-23,Migraine,2
2021-10-23,Gastritis,2
2021-10-23,Dermatitis,1
2021-10-23,Viral Infection,1
2021-10-24,Sciatica,2
2021-10-24,Arthritis,2
2021-10-24,Gastritis,1
2021-10-24,Asthma,1
2021-10-24,Dermatitis,1
2021-10-24,Migraine,1
2021-10-24,Bronchitis,1
2021-10-25,Bronchitis,3
2021-10-25,Asthma,2
2021-10-25,Vertigo,2
2021-10-25,Arthritis,2
2021-10-25,Dermatitis,1
2021-10-25,Gastritis,1
2021-10-25,Angina,1
2021-10-26,Dermatitis,2
2021-10-26,Viral Infection,2
2021-10-26,Gastritis,2
2021-10-26,Arthritis,2
2021-10-26,Asthma,1
2021-10-26,Migraine,1
2021-10-26,Bronchitis,1
2021-10-27,Vertigo,1
2021-10-27,Asthma,1
2021-10-27,Dermatitis,1
2021-10-27,Gastritis,1
2021-10-27,Sciatica,1
2021-10-27,Viral Infection,1
2021-10-27,Migraine,1
2021-10-28,Vertigo,3
2021-10-28,Viral Infection,1
2021-10-28,Asthma,1
2021-10-28,Arthritis,1
2021-11-01,Asthma,3
2021-11-01,Viral Infection,1
2021-11-01,Migraine,1
2021-11-01,Dermatitis,1
2021-11-01,Gastritis,1
2021-11-01,Arthritis,1
2021-11-01,Angina,1
2021-11-02,Bronchitis,3
2021-11-02,Arthritis,3
2021-11-02,Migraine,2
2021-11-02,Dermatitis,2
2021-11-02,Gastritis,2
2021-11-02,Vertigo,1
2021-11-02,Angina,1
2021-11-03,Dermatitis,3
2021-11-03,Sciatica,2
2021-11-03,Angina,2
2021-11-03,Gastritis,1
2021-11-03,Migraine,1
2021-11-03,Vertigo,1
2021-11-03,Arthritis,1
2021-11-04,Vertigo,3
2021-11-04,Viral Infection,1
2021-11-04,Asthma,1
2021-11-04,Arthritis,1
2021-11-05,Dermatitis,5
2021-11-05,Viral Infection,3
2021-11-05,Bronchitis,2
2021-11-05,Arthritis,2
2021-11-05,Angina,1
2021-11-05,Gastritis,1
2021-11-05,Asthma,1
2021-11-05,Sciatica,1
2021-11-06,Gastritis,3
2021-11-06,Angina,2
2021-11-06,Sciatica,2
2021-11-06,Bronchitis,2
2021-11-06,Viral Infection,1
2021-11-07,Asthma,4
2021-11-07,Bronchitis,2
2021-11-07,Migraine,1
2021-11-07,Vertigo,1
2021-11-07,Dermatitis,1
2021-11-07,Gastritis,1
2021-11-08,Arthritis,2
2021-11-08,Bronchitis,2
2021-11-08,Angina,1
2021-11-08,Viral Infection,1
2021-11-08,Sciatica,1
2021-11-08,Migraine,1
2021-11-08,Asthma,1
2021-11-08,Gastritis,1
2021-11-09,Asthma,3
2021-11-09,Angina,2
2021-11-09,Sciatica,1
2021-11-09,Viral Infection,1
2021-11-09,Bronchitis,1
2021-11-10,Viral Infection,3
2021-11-10,Migraine,3
2021-11-10,Vertigo,2
2021-11-10,Angina,1
2021-11-10,Dermatitis,1
2021-11-10,Gastritis,1
2021-11-11,Sciatica,2
2021-11-11,Arthritis,2
2021-11-11,Vertigo,1
2021-11-11,Gastritis,1
2021-11-11,Migraine,1
2021-11-11,Viral Infection,1
2021-11-12,Dermatitis,3
2021-11-12,Sciatica,3
2021-11-12,Gastritis,2
2021-11-12,Viral Infection,2
2021-11-12,Asthma,1
2021-11-13,Vertigo,3
2021-11-13,Asthma,2
2021-11-13,Gastritis,1
2021-11-13,Viral Infection,1
2021-11-13,Angina,1
2021-11-13,Sciatica,1
2021-11-14,Bronchitis,2
2021-11-14,Asthma,1
2021-11-14,Migraine,1
2021-11-14,Viral Infection,1
2021-11-14,Angina,1
2021-11-14,Sciatica,1
2021-11-15,Dermatitis,3
2021-11-15,Viral Infection,2
2021-11-15,Angina,2
2021-11-15,Sciatica,2
2021-11-15,Arthritis,1
2021-11-15,Asthma,1
2021-11-15,Vertigo,1
2021-11-15,Gastritis,1
2021-11-16,Gastritis,4
2021-11-16,Angina,2
2021-11-16,Sciatica,2
2021-11-16,Arthritis,1
2021-11-17,Arthritis,3
2021-11-17,Sciatica,2
2021-11-17,Migraine,2
2021-11-17,Dermatitis,1
2021-11-17,Asthma,1
2021-11-17,Viral Infection,1
2021-11-18,Dermatitis,3
2021-11-18,Vertigo,2
2021-11-18,Gastritis,1
2021-11-18,Sciatica,1
2021-11-18,Migraine,1
2021-11-18,Angina,1
2021-11-18,Bronchitis,1
2021-11-19,Sciatica,3
2021-11-19,Arthritis,3
2021-11-19,Gastritis,2
2021-11-19,Vertigo,1
2021-11-19,Asthma,1
2021-11-19,Migraine,1
2021-11-19,Bronchitis,1
2021-11-20,Sciatica,3
2021-11-20,Asthma,3
2021-11-20,Gastritis,2
2021-11-20,Dermatitis,2
2021-11-20,Vertigo,1
2021-11-20,Arthritis,1
2021-11-20,Bronchitis,1
2021-11-21,Dermatitis,1
2021-11-21,Migraine,1
2021-11-21,Viral Infection,1
2021-11-21,Bronchitis,1
2021-11-21,Angina,1
2021-11-21,Arthritis,1
2021-11-21,Sciatica,1
2021-11-22,Asthma,3
2021-11-22,Dermatitis,3
2021-11-22,Viral Infection,1
2021-11-22,Arthritis,1
2021-11-23,Migraine,4
2021-11-23,Viral Infection,2
2021-11-23,Gastritis,1
2021-11-23,Asthma,1
2021-11-23,Bronchitis,1
2021-11-23,Dermatitis,1
2021-11-23,Angina,1
2021-11-24,Vertigo,2
2021-11-24,Asthma,1
2021-11-24,Sciatica,1
2021-11-25,Bronchitis,2
2021-11-25,Viral Infection,2
2021-11-25,Asthma,1
2021-11-25,Gastritis,1
2021-11-25,Vertigo,1
2021-11-25,Sciatica,1
2021-11-26,Angina,3
2021-11-26,Migraine,3
2021-11-26,Gastritis,2
2021-11-26,Bronchitis,1
2021-11-26,Asthma,1
2021-11-26,Viral Infection,1
2021-11-26,Arthritis,1
2021-11-27,Dermatitis,2
2021-11-27,Vertigo,2
2021-11-27,Sciatica,1
2021-11-27,Viral Infection,1
2021-11-28,Sciatica,2
2021-11-28,Dermatitis,2
2021-11-28,Asthma,2
2021-11-28,Bronchitis,2
2021-11-28,Viral Infection,1
2021-12-01,Sciatica,2
2021-12-01,Viral Infection,2
2021-12-01,Dermatitis,2
2021-12-01,Gastritis,1
2021-12-01,Angina,1
2021-12-01,Arthritis,1
2021-12-02,Migraine,3
2021-12-02,Angina,2
2021-12-02,Vertigo,1
2021-12-02,Viral Infection,1
2021-12-02,Dermatitis,1
2021-12-03,Viral Infection,2
2021-12-03,Asthma,2
2021-12-03,Sciatica,1
2021-12-03,Angina,1
2021-12-03,Gastritis,1
2021-12-03,Dermatitis,1
2021-12-04,Arthritis,2
2021-12-04,Asthma,2
2021-12-04,Migraine,1
2021-12-04,Angina,1
2021-12-04,Bronchitis,1
2021-12-05,Gastritis,2
2021-12-05,Angina,2
2021-12-05,Vertigo,2
2021-12-05,Asthma,1
2021-12-05,Viral Infection,1
2021-12-05,Arthritis,1
2021-12-06,Vertigo,3
